-3.6782,37.231
-3.6778,37.231
-3.6775,37.231
-3.6773,37.231
-3.6769,37.231
-3.6766,37.231
-3.6764,37.231
-3.676,37.231
-3.6757,37.231
-3.6755,37.231
-3.6753,37.231
-3.675,37.231
-3.6746,37.231
-3.6744,37.231
-3.6741,37.231
-3.6738,37.231
-3.6736,37.231
-3.6732,37.231
-3.6728,37.231
-3.6724,37.231
-3.6722,37.231
-3.6719,37.231
-3.6716,37.231
-3.6714,37.231
-3.6711,37.231
-3.6708,37.231
-3.6706,37.231
-3.6703,37.232
-3.6699,37.232
-3.6695,37.232
-3.6692,37.232
-3.6688,37.232
-3.6685,37.232
-3.6683,37.232
-3.668,37.232
-3.6677,37.232
-3.6673,37.232
-3.667,37.232
-3.6667,37.233
-3.6665,37.233
-3.6662,37.233
-3.6659,37.233
-3.6656,37.233
-3.6654,37.233
-3.6652,37.233
-3.6649,37.233
-3.6647,37.233
-3.6645,37.233
-3.6644,37.234
-3.6642,37.234
-3.6641,37.234
-3.6639,37.234
-3.6636,37.234
-3.6633,37.234
-3.6631,37.234
-3.6628,37.234
-3.6626,37.235
-3.6625,37.235
-3.6623,37.235
-3.662,37.235
-3.6618,37.235
-3.6617,37.235
-3.6615,37.235
-3.6613,37.235
-3.6611,37.236
-3.6608,37.236
-3.6606,37.236
-3.6605,37.236
-3.6603,37.236
-3.6601,37.236
-3.6598,37.236
-3.6596,37.237
-3.6594,37.237
-3.6593,37.237
-3.6591,37.237
-3.6589,37.237
-3.6586,37.237
-3.6584,37.237
-3.6581,37.238
-3.6578,37.238
-3.6576,37.238
-3.6574,37.238
-3.6573,37.238
-3.6572,37.238
-3.657,37.238
-3.6569,37.238
-3.6567,37.238
-3.6565,37.239
-3.6563,37.239
-3.6561,37.239
-3.6559,37.239
-3.6557,37.239
-3.6555,37.239
-3.6553,37.239
-3.655,37.24
-3.6547,37.24
-3.6545,37.24
-3.6543,37.24
-3.6541,37.24
-3.6538,37.24
-3.6536,37.24
-3.6534,37.241
-3.6532,37.241
-3.6529,37.241
-3.6528,37.241
-3.6526,37.241
-3.6523,37.241
-3.6521,37.241
-3.6519,37.241
-3.6516,37.242
-3.6515,37.242
-3.6514,37.242
-3.6512,37.242
-3.6509,37.242
-3.6506,37.242
-3.6503,37.242
-3.6502,37.242
-3.6499,37.242
-3.6496,37.243
-3.6495,37.243
-3.6492,37.243
-3.6489,37.243
-3.6486,37.243
-3.6484,37.243
-3.6482,37.243
-3.6481,37.243
-3.6479,37.243
-3.6477,37.243
-3.6474,37.243
-3.6472,37.243
-3.647,37.244
-3.6469,37.244
-3.6467,37.244
-3.6464,37.244
-3.646,37.244
-3.6457,37.244
-3.6455,37.244
-3.6453,37.244
-3.6449,37.244
-3.6446,37.244
-3.6443,37.244
-3.6441,37.244
-3.6438,37.244
-3.6436,37.244
-3.6433,37.244
-3.643,37.245
-3.6428,37.245
-3.6425,37.245
-3.6422,37.245
-3.6418,37.245
-3.6415,37.245
-3.6411,37.245
-3.6409,37.245
-3.6406,37.245
-3.6403,37.245
-3.6401,37.245
-3.6398,37.245
-3.6395,37.245
-3.6391,37.245
-3.6387,37.245
-3.6384,37.245
-3.6382,37.245
-3.638,37.245
-3.6379,37.245
-3.6377,37.245
-3.6373,37.245
-3.6369,37.245
-3.6366,37.245
-3.6364,37.245
-3.6361,37.245
-3.6357,37.245
-3.6354,37.245
-3.635,37.245
-3.6347,37.245
-3.6345,37.245
-3.6342,37.245
-3.6338,37.245
-3.6334,37.245
-3.6332,37.245
-3.633,37.245
-3.6326,37.245
-3.6324,37.245
-3.6321,37.245
-3.6318,37.245
-3.6316,37.245
-3.6314,37.245
-3.6312,37.245
-3.631,37.244
-3.6307,37.244
-3.6304,37.244
-3.63,37.244
-3.6298,37.244
-3.6297,37.244
-3.6295,37.244
-3.6292,37.244
-3.6289,37.244
-3.6287,37.244
-3.6286,37.244
-3.6284,37.244
-3.6282,37.244
-3.6279,37.244
-3.6276,37.244
-3.6275,37.244
-3.6273,37.244
-3.627,37.243
-3.6267,37.243
-3.6263,37.243
-3.6262,37.243
-3.6259,37.243
-3.6256,37.243
-3.6253,37.243
-3.625,37.243
-3.6248,37.243
-3.6245,37.242
-3.6243,37.242
-3.6241,37.242
-3.6239,37.242
-3.6238,37.242
-3.6236,37.242
-3.6233,37.242
-3.623,37.242
-3.6227,37.242
-3.6225,37.241
-3.6222,37.241
-3.6219,37.241
-3.6216,37.241
-3.6213,37.241
-3.6211,37.241
-3.6209,37.241
-3.6206,37.24
-3.6203,37.24
-3.6202,37.24
-3.62,37.24
-3.6197,37.24
-3.6194,37.24
-3.6191,37.24
-3.6189,37.24
-3.6186,37.24
-3.6183,37.24
-3.6181,37.24
-3.6178,37.239
-3.6175,37.239
-3.6171,37.239
-3.6169,37.239
-3.6167,37.239
-3.6165,37.239
-3.6162,37.239
-3.6158,37.239
-3.6155,37.239
-3.6152,37.239
-3.615,37.239
-3.6146,37.239
-3.6142,37.239
-3.6139,37.239
-3.6137,37.239
-3.6134,37.239
-3.6131,37.239
-3.6129,37.239
-3.6127,37.239
-3.6125,37.239
-3.6123,37.239
-3.6119,37.239
-3.6116,37.239
-3.6112,37.239
-3.611,37.239
-3.6109,37.239
-3.6106,37.239
-3.6102,37.239
-3.61,37.239
-3.6098,37.239
-3.6096,37.239
-3.6093,37.239
-3.609,37.239
-3.6088,37.239
-3.6084,37.239
-3.608,37.239
-3.6077,37.239
-3.6073,37.239
-3.6071,37.239
-3.6068,37.239
-3.6065,37.239
-3.6061,37.239
-3.6058,37.239
-3.6056,37.239
-3.6053,37.239
-3.605,37.239
-3.6046,37.238
-3.6045,37.238
-3.6043,37.238
-3.604,37.238
-3.6038,37.238
-3.6036,37.238
-3.6034,37.238
-3.6032,37.237
-3.603,37.237
-3.6028,37.237
-3.6027,37.237
-3.6026,37.237
-3.6025,37.237
-3.6023,37.237
-3.6021,37.236
-3.6019,37.236
-3.6017,37.236
-3.6015,37.236
-3.6013,37.235
-3.6011,37.235
-3.601,37.235
-3.6009,37.235
-3.6008,37.235
-3.6007,37.235
-3.6006,37.234
-3.6004,37.234
-3.6002,37.234
-3.6001,37.234
-3.5999,37.234
-3.5997,37.233
-3.5996,37.233
-3.5995,37.233
-3.5993,37.233
-3.5991,37.233
-3.599,37.233
-3.5989,37.233
-3.5987,37.232
-3.5984,37.232
-3.5982,37.232
-3.598,37.232
-3.5978,37.232
-3.5976,37.232
-3.5974,37.231
-3.5971,37.231
-3.5968,37.231
-3.5965,37.231
-3.5964,37.231
-3.5962,37.231
-3.5961,37.231
-3.5958,37.231
-3.5956,37.231
-3.5954,37.23
-3.5951,37.23
-3.5947,37.23
-3.5945,37.23
-3.5943,37.23
-3.5941,37.23
-3.5939,37.23
-3.5935,37.23
-3.5931,37.23
-3.5929,37.23
-3.5927,37.23
-3.5923,37.23
-3.5919,37.23
-3.5916,37.23
-3.5914,37.23
-3.5911,37.23
-3.5908,37.23
-3.5906,37.23
-3.5904,37.23
-3.5902,37.23
-3.5898,37.23
-3.5896,37.23
-3.5894,37.231
-3.589,37.231
-3.5888,37.231
-3.5887,37.231
-3.5885,37.231
-3.5881,37.231
-3.5878,37.231
-3.5874,37.231
-3.5871,37.231
-3.5869,37.231
-3.5867,37.231
-3.5863,37.232
-3.586,37.232
-3.5857,37.232
-3.5853,37.232
-3.5851,37.232
-3.5849,37.232
-3.5846,37.232
-3.5844,37.232
-3.5842,37.232
-3.5839,37.232
-3.5837,37.233
-3.5834,37.233
-3.5832,37.233
-3.583,37.233
-3.5827,37.233
-3.5825,37.233
-3.5824,37.233
-3.5821,37.233
-3.5819,37.233
-3.5817,37.233
-3.5814,37.233
-3.5812,37.233
-3.5811,37.233
-3.5809,37.233
-3.5808,37.233
-3.5807,37.233
-3.5806,37.233
-3.5804,37.233
-3.5803,37.233
-3.58,37.233
-3.5797,37.234
-3.5795,37.234
-3.5794,37.234
-3.5792,37.234
-3.579,37.234
-3.5788,37.234
-3.5786,37.234
-3.5783,37.234
-3.5781,37.234
-3.5779,37.234
-3.5777,37.234
-3.5776,37.234
-3.5773,37.234
-3.5771,37.234
-3.5769,37.234
-3.5767,37.234
-3.5765,37.234
-3.5763,37.234
-3.5762,37.234
-3.5761,37.234
-3.5759,37.234
-3.5757,37.234
-3.5754,37.234
-3.5753,37.234
-3.5751,37.234
-3.575,37.234
-3.5749,37.234
-3.5748,37.234
-3.5745,37.234
-3.5744,37.234
-3.5743,37.234
-3.5741,37.234
-3.5739,37.234
-3.5737,37.234
-3.5736,37.234
-3.5734,37.233
-3.5732,37.233
-3.573,37.233
-3.5729,37.233
-3.5727,37.233
-3.5725,37.233
-3.5723,37.233
-3.5721,37.233
-3.572,37.233
-3.5718,37.233
-3.5716,37.233
-3.5715,37.233
-3.5714,37.233
-3.5712,37.233
-3.5711,37.233
-3.571,37.233
-3.5708,37.233
-3.5706,37.233
-3.5704,37.233
-3.5703,37.233
-3.5702,37.233
-3.5701,37.233
-3.5699,37.232
-3.5698,37.232
-3.5697,37.232
-3.5696,37.232
-3.5694,37.232
-3.5692,37.232
-3.569,37.232
-3.5689,37.232
-3.5688,37.232
-3.5686,37.232
-3.5684,37.232
-3.5682,37.232
-3.5681,37.232
-3.568,37.232
-3.5678,37.231
-3.5677,37.231
-3.5676,37.231
-3.5674,37.231
-3.5673,37.231
-3.5671,37.231
-3.567,37.231
-3.5669,37.231
-3.5667,37.231
-3.5666,37.231
-3.5664,37.231
-3.5663,37.231
-3.5662,37.23
-3.566,37.23
-3.5659,37.23
-3.5658,37.23
-3.5656,37.23
-3.5655,37.23
-3.5654,37.23
-3.5653,37.23
-3.5651,37.23
-3.565,37.23
-3.5649,37.229
-3.5648,37.229
-3.5647,37.229
-3.5647,37.229
-3.5645,37.229
-3.5644,37.229
-3.5643,37.229
-3.5642,37.229
-3.564,37.229
-3.5639,37.229
-3.5637,37.229
-3.5636,37.228
-3.5635,37.228
-3.5634,37.228
-3.5632,37.228
-3.5631,37.228
-3.563,37.228
-3.5628,37.228
-3.5627,37.228
-3.5626,37.228
-3.5625,37.228
-3.5623,37.228
-3.5621,37.227
-3.562,37.227
-3.5618,37.227
-3.5617,37.227
-3.5616,37.227
-3.5614,37.227
-3.5613,37.227
-3.5612,37.227
-3.561,37.227
-3.5609,37.227
-3.5607,37.227
-3.5605,37.227
-3.5603,37.227
-3.5601,37.226
-3.5599,37.226
-3.5598,37.226
-3.5597,37.226
-3.5595,37.226
-3.5593,37.226
-3.5592,37.226
-3.559,37.226
-3.5588,37.226
-3.5586,37.226
-3.5585,37.226
-3.5583,37.226
-3.5581,37.226
-3.558,37.226
-3.5578,37.226
-3.5576,37.226
-3.5574,37.226
-3.5572,37.226
-3.5571,37.226
-3.5569,37.226
-3.5568,37.226
-3.5566,37.226
-3.5564,37.226
-3.5563,37.226
-3.5561,37.226
-3.5559,37.226
-3.5558,37.226
-3.5556,37.226
-3.5554,37.226
-3.5553,37.226
-3.5551,37.226
-3.5549,37.226
-3.5548,37.226
-3.5546,37.226
-3.5545,37.226
-3.5543,37.226
-3.5542,37.226
-3.5541,37.226
-3.5539,37.226
-3.5536,37.226
-3.5535,37.226
-3.5534,37.226
-3.5531,37.226
-3.5529,37.226
-3.5527,37.226
-3.5525,37.226
-3.5523,37.226
-3.5522,37.226
-3.552,37.226
-3.5519,37.226
-3.5518,37.226
-3.5516,37.226
-3.5514,37.226
-3.5512,37.226
-3.551,37.226
-3.5509,37.226
-3.5507,37.226
-3.5505,37.226
-3.5504,37.226
-3.5503,37.226
-3.5501,37.226
-3.5498,37.226
-3.5497,37.226
-3.5496,37.226
-3.5494,37.226
-3.5492,37.226
-3.5489,37.226
-3.5487,37.226
-3.5485,37.226
-3.5484,37.226
-3.5482,37.226
-3.548,37.226
-3.5478,37.226
-3.5476,37.226
-3.5475,37.226
-3.5474,37.226
-3.5473,37.226
-3.5472,37.226
-3.547,37.226
-3.5468,37.226
-3.5466,37.226
-3.5464,37.226
-3.5462,37.226
-3.5461,37.226
-3.5459,37.226
-3.5458,37.226
-3.5456,37.226
-3.5454,37.226
-3.5452,37.226
-3.545,37.226
-3.5449,37.225
-3.5447,37.225
-3.5446,37.225
-3.5444,37.225
-3.5443,37.225
-3.544,37.225
-3.5438,37.225
-3.5437,37.225
-3.5436,37.225
-3.5433,37.225
-3.5431,37.225
-3.5429,37.225
-3.5427,37.225
-3.5425,37.225
-3.5423,37.225
-3.5421,37.225
-3.542,37.225
-3.5419,37.225
-3.5418,37.225
-3.5416,37.225
-3.5414,37.225
-3.5412,37.225
-3.5411,37.225
-3.5409,37.225
-3.5407,37.225
-3.5406,37.225
-3.5404,37.225
-3.5402,37.225
-3.54,37.225
-3.5397,37.225
-3.5396,37.225
-3.5395,37.225
-3.5393,37.225
-3.5391,37.225
-3.5389,37.225
-3.5388,37.225
-3.5386,37.225
-3.5384,37.225
-3.5383,37.225
-3.5381,37.225
-3.5378,37.225
-3.5376,37.225
-3.5375,37.225
-3.5374,37.225
-3.5373,37.225
-3.5372,37.225
-3.537,37.225
-3.5369,37.225
-3.5367,37.225
-3.5364,37.225
-3.5362,37.225
-3.5361,37.225
-3.5359,37.225
-3.5356,37.225
-3.5354,37.225
-3.5351,37.225
-3.5348,37.225
-3.5346,37.226
-3.5344,37.226
-3.5342,37.226
-3.5339,37.226
-3.5338,37.226
-3.5335,37.226
-3.5333,37.226
-3.533,37.226
-3.5328,37.226
-3.5326,37.226
-3.5323,37.226
-3.532,37.227
-3.5317,37.227
-3.5313,37.227
-3.5312,37.227
-3.5309,37.227
-3.5306,37.227
-3.5303,37.227
-3.53,37.227
-3.5299,37.227
-3.5297,37.227
-3.5294,37.227
-3.5291,37.227
-3.5289,37.227
-3.5287,37.227
-3.5285,37.227
-3.5283,37.227
-3.5281,37.227
-3.5278,37.227
-3.5275,37.227
-3.5273,37.227
-3.527,37.227
-3.5267,37.227
-3.5265,37.227
-3.5261,37.227
-3.5258,37.227
-3.5254,37.227
-3.525,37.227
-3.5247,37.227
-3.5245,37.227
-3.5242,37.227
-3.5239,37.227
-3.5237,37.227
-3.5233,37.227
-3.5229,37.227
-3.5225,37.227
-3.5223,37.227
-3.522,37.227
-3.5216,37.227
-3.5212,37.227
-3.521,37.227
-3.5208,37.227
-3.5206,37.227
-3.5204,37.227
-3.5203,37.227
-3.5201,37.227
-3.5199,37.227
-3.5196,37.227
-3.5193,37.227
-3.5191,37.227
-3.5188,37.227
-3.5185,37.227
-3.5183,37.227
-3.518,37.227
-3.5177,37.227
-3.5173,37.227
-3.5171,37.227
-3.5169,37.227
-3.5167,37.227
-3.5165,37.227
-3.5163,37.227
-3.5159,37.227
-3.5155,37.227
-3.5153,37.227
-3.5151,37.227
-3.5149,37.227
-3.5146,37.227
-3.5143,37.227
-3.5141,37.227
-3.5138,37.227
-3.5135,37.227
-3.5131,37.227
-3.5128,37.227
-3.5125,37.227
-3.5121,37.228
-3.5118,37.228
-3.5116,37.228
-3.5114,37.228
-3.5111,37.228
-3.5108,37.228
-3.5105,37.228
-3.5103,37.228
-3.51,37.228
-3.5097,37.228
-3.5096,37.228
-3.5094,37.228
-3.5092,37.228
-3.5088,37.228
-3.5086,37.228
-3.5083,37.228
-3.508,37.227
-3.5078,37.227
-3.5075,37.227
-3.5071,37.227
-3.5069,37.227
-3.5066,37.227
-3.5062,37.227
-3.5058,37.227
-3.5054,37.227
-3.5051,37.228
-3.5049,37.228
-3.5046,37.228
-3.5043,37.228
-3.5041,37.228
-3.5038,37.228
-3.5035,37.228
-3.5032,37.228
-3.5031,37.228
-3.5029,37.229
-3.5028,37.229
-3.5025,37.229
-3.5023,37.229
-3.5021,37.229
-3.502,37.229
-3.5019,37.23
-3.5018,37.23
-3.5016,37.23
-3.5015,37.23
-3.5013,37.23
-3.5013,37.231
-3.5011,37.231
-3.501,37.231
-3.5009,37.231
-3.5007,37.231
-3.5006,37.232
-3.5005,37.232
-3.5003,37.232
-3.5001,37.232
-3.4999,37.232
-3.4998,37.232
-3.4997,37.232
-3.4996,37.232
-3.4994,37.233
-3.4993,37.233
-3.4991,37.233
-3.499,37.233
-3.4989,37.233
-3.4987,37.233
-3.4985,37.233
-3.4984,37.233
-3.4983,37.234
-3.4981,37.234
-3.498,37.234
-3.4979,37.234
-3.4978,37.234
-3.4977,37.234
-3.4977,37.234
-3.4976,37.235
-3.4975,37.235
-3.4974,37.235
-3.4973,37.235
-3.4973,37.235
-3.4972,37.235
-3.4972,37.235
-3.4971,37.236
-3.4971,37.236
-3.497,37.236
-3.4969,37.236
-3.4969,37.236
-3.4969,37.236
-3.4968,37.236
-3.4967,37.237
-3.4967,37.237
-3.4967,37.237
-3.4966,37.237
-3.4965,37.237
-3.4964,37.237
-3.4964,37.238
-3.4963,37.238
-3.4962,37.238
-3.4962,37.238
-3.4961,37.238
-3.496,37.238
-3.4959,37.238
-3.4958,37.239
-3.4957,37.239
-3.4957,37.239
-3.4955,37.239
-3.4955,37.239
-3.4954,37.239
-3.4952,37.239
-3.4951,37.239
-3.495,37.239
-3.4949,37.239
-3.4948,37.24
-3.4947,37.24
-3.4946,37.24
-3.4945,37.24
-3.4943,37.24
-3.4942,37.24
-3.4941,37.24
-3.494,37.24
-3.4938,37.24
-3.4938,37.24
-3.4937,37.24
-3.4936,37.24
-3.4935,37.24
-3.4933,37.241
-3.4932,37.241
-3.493,37.241
-3.4929,37.241
-3.4928,37.241
-3.4926,37.241
-3.4924,37.241
-3.4923,37.241
-3.4922,37.241
-3.492,37.241
-3.4919,37.241
-3.4919,37.241
-3.4918,37.242
-3.4916,37.242
-3.4914,37.242
-3.4913,37.242
-3.4912,37.242
-3.4911,37.242
-3.4909,37.242
-3.4908,37.242
-3.4907,37.242
-3.4906,37.242
-3.4905,37.243
-3.4903,37.243
-3.4902,37.243
-3.49,37.243
-3.4899,37.243
-3.4899,37.243
-3.4898,37.243
-3.4897,37.243
-3.4896,37.243
-3.4895,37.243
-3.4894,37.243
-3.4892,37.244
-3.4891,37.244
-3.489,37.244
-3.4889,37.244
-3.4887,37.244
-3.4885,37.244
-3.4884,37.244
-3.4882,37.244
-3.488,37.244
-3.4879,37.245
-3.4878,37.245
-3.4876,37.245
-3.4875,37.245
-3.4874,37.245
-3.4872,37.245
-3.487,37.245
-3.4868,37.245
-3.4866,37.245
-3.4865,37.245
-3.4864,37.245
-3.4863,37.245
-3.4862,37.246
-3.4861,37.246
-3.4859,37.246
-3.4858,37.246
-3.4856,37.246
-3.4855,37.246
-3.4854,37.246
-3.4852,37.246
-3.4851,37.246
-3.485,37.246
-3.4848,37.246
-3.4847,37.247
-3.4845,37.247
-3.4844,37.247
-3.4843,37.247
-3.4842,37.247
-3.484,37.247
-3.4839,37.247
-3.4838,37.247
-3.4837,37.248
-3.4837,37.248
-3.4836,37.248
-3.4835,37.248
-3.4834,37.248
-3.4833,37.248
-3.4832,37.248
-3.4831,37.248
-3.4831,37.249
-3.483,37.249
-3.483,37.249
-3.4829,37.249
-3.4829,37.249
-3.4828,37.249
-3.4828,37.25
-3.4828,37.25
-3.4828,37.25
-3.4828,37.25
-3.4828,37.25
-3.4828,37.25
-3.4828,37.251
-3.4828,37.251
-3.4828,37.251
-3.4828,37.251
-3.4828,37.251
-3.4828,37.251
-3.4828,37.251
-3.4829,37.251
-3.4829,37.252
-3.4829,37.252
-3.4829,37.252
-3.4829,37.252
-3.483,37.252
-3.483,37.252
-3.483,37.253
-3.483,37.253
-3.483,37.253
-3.483,37.253
-3.483,37.253
-3.4829,37.253
-3.4829,37.253
-3.4829,37.254
-3.4828,37.254
-3.4828,37.254
-3.4827,37.254
-3.4826,37.254
-3.4825,37.254
-3.4824,37.255
-3.4824,37.255
-3.4822,37.255
-3.4821,37.255
-3.482,37.255
-3.482,37.255
-3.4819,37.255
-3.4818,37.255
-3.4817,37.255
-3.4815,37.256
-3.4814,37.256
-3.4813,37.256
-3.481,37.256
-3.4809,37.256
-3.4807,37.256
-3.4806,37.256
-3.4804,37.256
-3.4801,37.256
-3.4799,37.256
-3.4797,37.257
-3.4796,37.257
-3.4794,37.257
-3.4793,37.257
-3.4791,37.257
-3.4788,37.257
-3.4786,37.257
-3.4784,37.257
-3.4781,37.257
-3.4779,37.257
-3.4778,37.257
-3.4776,37.257
-3.4773,37.257
-3.4771,37.257
-3.4769,37.257
-3.4766,37.257
-3.4764,37.257
-3.4762,37.257
-3.4758,37.258
-3.4757,37.258
-3.4754,37.258
-3.4751,37.258
-3.4749,37.258
-3.4748,37.258
-3.4746,37.258
-3.4742,37.258
-3.4739,37.258
-3.4736,37.258
-3.4733,37.258
-3.4731,37.259
-3.4729,37.259
-3.4727,37.259
-3.4725,37.259
-3.4722,37.259
-3.4719,37.259
-3.4717,37.259
-3.4714,37.26
-3.4712,37.26
-3.471,37.26
-3.4708,37.26
-3.4707,37.26
-3.4706,37.261
-3.4705,37.261
-3.4703,37.261
-3.4702,37.261
-3.4701,37.261
-3.47,37.262
-3.4699,37.262
-3.4699,37.262
-3.4698,37.262
-3.4697,37.262
-3.4696,37.263
-3.4696,37.263
-3.4695,37.263
-3.4695,37.263
-3.4694,37.263
-3.4693,37.263
-3.4692,37.264
-3.469,37.264
-3.4689,37.264
-3.4688,37.264
-3.4687,37.264
-3.4685,37.265
-3.4683,37.265
-3.4683,37.265
-3.4682,37.265
-3.4681,37.265
-3.4679,37.265
-3.4677,37.266
-3.4676,37.266
-3.4674,37.266
-3.4673,37.266
-3.4671,37.267
-3.467,37.267
-3.4669,37.267
-3.4667,37.267
-3.4667,37.267
-3.4665,37.267
-3.4663,37.268
-3.4662,37.268
-3.466,37.268
-3.4659,37.268
-3.4658,37.268
-3.4657,37.268
-3.4656,37.268
-3.4654,37.269
-3.4653,37.269
-3.4651,37.269
-3.4649,37.269
-3.4649,37.269
-3.4648,37.27
-3.4647,37.27
-3.4646,37.27
-3.4645,37.27
-3.4643,37.27
-3.4643,37.27
-3.4642,37.27
-3.4641,37.27
-3.464,37.271
-3.4638,37.271
-3.4637,37.271
-3.4635,37.271
-3.4634,37.271
-3.4632,37.272
-3.463,37.272
-3.4629,37.272
-3.4627,37.272
-3.4625,37.272
-3.4622,37.273
-3.4621,37.273
-3.462,37.273
-3.4618,37.273
-3.4617,37.273
-3.4616,37.273
-3.4615,37.273
-3.4613,37.273
-3.4611,37.273
-3.4609,37.274
-3.4608,37.274
-3.4605,37.274
-3.4603,37.274
-3.4602,37.274
-3.46,37.274
-3.4598,37.275
-3.4597,37.275
-3.4594,37.275
-3.4593,37.275
-3.4592,37.275
-3.4591,37.275
-3.459,37.276
-3.4588,37.276
-3.4587,37.276
-3.4586,37.276
-3.4585,37.276
-3.4585,37.277
-3.4584,37.277
-3.4583,37.277
-3.4582,37.277
-3.4582,37.277
-3.4582,37.277
-3.4581,37.278
-3.4581,37.278
-3.458,37.278
-3.4579,37.278
-3.4579,37.278
-3.4578,37.279
-3.4577,37.279
-3.4577,37.279
-3.4576,37.279
-3.4575,37.28
-3.4575,37.28
-3.4575,37.28
-3.4574,37.28
-3.4574,37.28
-3.4574,37.281
-3.4574,37.281
-3.4574,37.281
-3.4574,37.281
-3.4574,37.281
-3.4574,37.282
-3.4574,37.282
-3.4574,37.282
-3.4574,37.282
-3.4574,37.283
-3.4574,37.283
-3.4574,37.283
-3.4574,37.283
-3.4574,37.283
-3.4574,37.284
-3.4574,37.284
-3.4573,37.284
-3.4573,37.285
-3.4572,37.285
